date,renderedContent,sentiment,location
2020-07-20 03:38:06+00:00,back to essentialworker work after the weekendnow wheres that postie simonesworld isolife auspost workfromhome inthistogether thenewnormal mondaymotivation mondayblues wfh simones world,1,Melbourne
2020-07-20 00:12:59+00:00,and the internet goes i m on zoom teacher at home on teams and kid at home on webex wfh sfh tfh,0,Melbourne
2020-07-19 02:44:35+00:00,oh work related note skype had years to prepare for lockdown wfh and still was beaten by zoomus,0,Melbourne
2020-07-19 00:33:07+00:00,founder of the garden city movement tomorrow a peaceful path to real reforma utopian city in which people live harmoniously together with nature the towns would be largely independent managed by the sdgs wfh walkableurbanism,2,Melbourne
2020-07-19 00:20:17+00:00,the age generational catastrophe how could reshape melbourne theagecomaunationalvicto planning housing min rwynnemp on planningvicgovaupolicyandstr sdgs walkableurbanism wfh,1,Melbourne
2020-07-14 06:25:17+00:00,jordynmthomas vivianvtran very true im loving the comfort of wfh,2,Melbourne
2020-07-13 23:27:49+00:00,when you know you need to be doing some work but the pen is just that littletoofaraway felix felixthetroublemaker wfh dailycat tuxedocat blackandwhitecat catstagram catsofinstagram cat,1,Melbourne
2020-07-13 05:27:47+00:00,kusal has designed five hacks for a better posture especially for the exercise room on life matters abcnetauradionational posture wfh posturehacks physio physiotherapy kusalgoonewardena eliteakademy abcradionational,1,Melbourne
2020-07-10 09:29:14+00:00,drandytomkins mjibrown riding my bikes is one of the things i miss most about wfh,0,Melbourne
2020-07-10 06:24:28+00:00,today marks months of me wearing ugg boots to work i hope that this is acceptable footwear when i finally go back to the lab wfh ecrchat womeninstem,2,Melbourne
2020-07-07 08:21:46+00:00,get your wfh hustle on beating burnout edition giveaway win kingsumocomgtwhjnngety,2,Melbourne
2020-07-05 13:55:33+00:00,getting ready for trimester at deakin with my sensor equipment kit and still wfh had a good run with robots during first lockdown now with the looming second wave and melbournelockdown this time it s iot sensors for data capture technology workfromhome womeninstem,2,Melbourne
2020-07-03 23:55:17+00:00,weekend vibes dress boohoo hair ldlinternational malihairspa weekend saturday single weekendvibes longhair hair curves curvy healthy strong wfh iso fitness hairstyles,1,Melbourne
2020-07-01 03:29:12+00:00,innovation entrepreneurship entrepreneurlife startup workflex flexibleworking remoteworking teleworking workfromhome wfh workingfromhome johnwayne theduke melbourne victoria australia,1,Melbourne
2020-06-29 01:08:49+00:00,happy take your dog to work you go to your humans work todaydo they still wfh do you get upset like our chobi kedamamelb if you are locked out when they are doing,1,Melbourne
2020-06-27 10:02:22+00:00,wsj all modes of solo micromobility from ebikes and scooters to futuristic unicyclescan seem less risky than mass transit as we return to workwsjcomarticleswary sdgs walkableurbanism wfh,1,Melbourne
2020-06-26 01:00:05+00:00,today were celebrating our fluffy work colleagues for takeyourdog to work day working from home style you might even spot some feline friendlies in the mix takeyourdogtoworkday wfh museumsvictoria,2,Melbourne
2020-06-25 22:38:25+00:00,its international take your dog to work day do you think the dog is sick of our workwfh internationaldogtoworkday takeyourdogtoworkdaydaysoftheyearcomdaystakeyour thesquiz,0,Melbourne
2020-06-22 14:18:34+00:00,nfrantzeskaki but niki where is your non office physical and mental space wfh must have worklifebalance,1,Melbourne
2020-06-22 13:01:34+00:00,happy to contribute to the latest forbesbizcncl arrival on strategies for building a sustainable remote company culture via forbes forbescomsitesforbesbu forbes culture remotework wfh returntowork,2,Melbourne
2020-06-22 04:03:11+00:00,another busy monday gnocchithetoypoodle hanaandgnocchi poodlesistersトイプードル dog toypoodle melbourne victoria australia,1,Melbourne
2020-06-20 12:21:46+00:00,get your wfh hustle on optimize your sleep edition giveaway win appsumo kingsumocomghvzpmpgety,2,Melbourne
2020-06-19 12:49:59+00:00,when the office starts talking about return to work wfh returntowork,1,Melbourne
2020-06-18 08:27:07+00:00,saw my work colleagues today for the first time in months big smiles chatter and excitement allround for all the benefits of wfh nothing beats face to face interaction,2,Melbourne
2020-06-17 04:17:09+00:00,after wfh for months i think my cat is plotting my murder catsoftwitter petsoflatrobe,1,Melbourne
2020-06-15 07:30:47+00:00,sunset in melbourne another nice winter day wfh,2,Melbourne
2020-06-15 00:56:04+00:00,when your friends are super talented and gift you the perfect wfh present thanks millie from lturesearchers,2,Melbourne
2020-06-13 04:30:01+00:00,its sewing machine day we can finally use the thing as a propbecause sim certainly doesnt know how to use it for anything else simonesworld wfh wfhlife sewingmachine daysoftheyear sewcute instagramcompcbxkxvypiov,1,Melbourne
2020-06-12 07:06:14+00:00,further wfh adventures we ve been adopted by this very confident juvenile magpiecomes taptap tapping at the sunroom windows when we d normally be commuting seems to enjoy devon and worms isobonus,2,Melbourne
2020-06-11 21:37:50+00:00,cnu andresduany dpzcodesign assemble your own civil society the single family house has the potential to be much morepost every dwelling will be a livework unit as it was throughout history prior to modern planning sdgs wfh,1,Melbourne
2020-06-11 09:17:22+00:00,tbh i m measuring my wfh churn rate based on how often the batteries need changing in my mouse it s a lot,1,Melbourne
2020-06-06 00:53:53+00:00,my assistant is available to take your calls executiveassistant cavoodle officelife wfh puppy puppygram melbourne victoria australia,1,Melbourne
2020-06-05 09:36:53+00:00,late afternoon early evening winter view of skyline through home office window fitzroy wfh fitzroy victoria,1,Melbourne
2020-06-04 03:04:25+00:00,shit so happy its thursdaycan you tell simonesworld thankfulthursday thursdaythoughts wfh workfromhome workfromhomelife isolife thenewnormal targetpets simones world,2,Melbourne
2020-06-03 01:25:46+00:00,wfh means exploring local cafes vegan burger early lunch special soulpodfoods yummy soulpod foods,2,Melbourne
2020-06-01 15:06:42+00:00,sounds like a fair deal switzerland if people have to work at home then employers should contribute to the rent wfh twittercomshefalystatus,2,Melbourne
2020-05-30 03:38:15+00:00,the deal camstewarttheoz office centricity is over the largest group wanted the flexibility to move between remote work working in the office theaustraliancomaubusinessthed sdgs wfh walkableurbanism urbanburbs,1,Melbourne
2020-05-29 09:51:06+00:00,you got this hang in there wfh lifelessons socialdistancing tightrope balletoflife peoplefirst carter digital instagramcompcaxguovnpqe,1,Melbourne
2020-05-29 08:13:43+00:00,my new working from home desk covidaus wfh i wil nr able to learn all the capitals of the world whilst i work,1,Melbourne
2020-05-29 03:50:46+00:00,psa the old gold cherry ripe isn t great too much coconut not enough cherry wfh,0,Melbourne
2020-05-29 02:09:34+00:00,workfromhome is basically giving us an opportunity to whine fuss cringe and yell as much as possible without any repercussions and am making the best out of this opportunity wfh,2,Melbourne
2020-05-27 23:05:44+00:00,look right now my wfh setup could really benefit from a waterproof whiteboardnotepad for my awesome showerideas next pandemicprezzie sortednot all ideas are awesome,2,Melbourne
2020-05-27 22:41:55+00:00,faced with the prospect of getting back into the lab instead of wfh writing procrastination academictwitter academicchatter,0,Melbourne
2020-05-27 05:39:29+00:00,wfh today just realised i havent eaten for hours but i did remember to walk fitzbucket coneof shame free for first time in days the bucket is back on bucket and my lunch can wait another mins castration,0,Melbourne
2020-05-27 01:43:11+00:00,simongterry nicely written my mind went to that feeling when the plane powers down the runway and i think ha free to think for an hour gone it turns out that we have to work hard at wfh to make it into a life abcworldnews sbs is my mustdo sanity break plus running,2,Melbourne
2020-05-27 01:16:21+00:00,someone just found out that we might get back to the office next month ending our daily routine of snugglessnackingwrestlingnappingnew level of emotional blackmail has been achieved wfh dogsduringlockdown wfhlife,1,Melbourne
2020-05-27 00:56:10+00:00,acrobatic cats of twitter coco has been distracting folks on my zoom calls for the past few weeks as she shows off her wicked balance on the fan skills what do your wfh colleagues contribute petsofswinburne swinburneathome,1,Melbourne
2020-05-26 03:19:46+00:00,i officially hate optus every second or third day there seems to be a network fault in relation to nbn in the area as such it makes it really hard to be able to successfully wfh anyone have recommendations wfh nbn betterconnection netconnections,0,Melbourne
2020-05-23 01:18:42+00:00,so snuggly i invited gnocchi oops that was wrong one citadinesmelbourne dog friendly hotel checkout their wfh gnocchithetoypoodle instagramcompcagvvprbfwx,1,Melbourne
2020-05-21 08:15:00+00:00,almost the end of week in pandemic wfh isolation and it s so lovely to have a bit more freedom as restrictions slowly lift this stunning spot is only five minutes drive from home so,2,Melbourne
2020-05-21 03:58:00+00:00,current situation wfh,1,Melbourne
2020-05-20 12:27:01+00:00,work from home at wfh at citadinesmelbourne check out their when in doubt zoom it out work from hotel package gnocchithetoypoodle,1,Melbourne
2020-05-20 12:26:54+00:00,work from home at wfh at citadinesmelbourne check out their when in doubt zoom it out work from hotel package gnocchithetoypoodle,1,Melbourne
2020-05-19 04:07:10+00:00,office assistants working hard for me boscothedog pandaboi laughingbuddha wfhsetup wfh,1,Melbourne
2020-05-19 00:35:54+00:00,does anyone elses phone just randomly lose while on chargeandroid samsungmobile firstworldproblems fwp wfh,0,Melbourne
2020-05-18 00:08:04+00:00,when your pug boss is a grump mondayitis mondayfeels struggleisreal isolife quarantinelife wfh workfromhome pugs puglife puglifethuglife pugsofinstagram pugstagram dogs instagramcompcatvufxnqiqh,0,Melbourne
2020-05-12 10:34:05+00:00,i ve got the world in my hand squishy stressrelief stresstoy colourful wfh workingfromhome sheworkshardforthemoney collingwood victoria australia,1,Melbourne
2020-05-12 03:50:20+00:00,my work mate is on sick leavewfh petsoflatrobe catsoftwitter,0,Melbourne
2020-05-12 03:19:28+00:00,working from home wfh is becoming too challenging for me not due to connectivity it s due to sleep management and kept myself active and involved in my running projects,0,Melbourne
